family,length,No post-processing_precision,No post-processing_recall,No post-processing_f1,Only mask_precision,Only mask_recall,Only mask_f1,Argmax_precision,Argmax_recall,Argmax_f1,Blossom w/ self-loops_precision,Blossom w/ self-loops_recall,Blossom w/ self-loops_f1,Blossom_precision,Blossom_recall,Blossom_f1,Mfold_precision,Mfold_recall,Mfold_f1
tRNA,82,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,0.95652174949646,0.9777777791023254,0.9670330286026,1.0,0.9777777791023254,0.9887640476226808,0.8958333134651184,0.9555555582046508,0.9247311353683472
tRNA,82,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8333333134651184,0.957446813583374,0.8910890817642212
tRNA,82,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9399999976158142,0.9591836929321288,0.9494948983192444
tRNA,82,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8703703880310059,0.9591836929321288,0.9126213788986206
tRNA,82,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8333333134651184,0.957446813583374,0.8910890817642212
tRNA,82,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,0.9800000190734864,1.0,0.9898989796638488,1.0,0.9795918464660645,0.9896907210350036,0.942307710647583,1.0,0.9702970385551452
tRNA,82,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8703703880310059,0.9591836929321288,0.9126213788986206
tRNA,83,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9387755393981934,0.9684210419654846,0.942307710647583,1.0,0.9702970385551452
tRNA,83,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.7962962985038757,0.9555555582046508,0.868686854839325
tRNA,83,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,83,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8703703880310059,0.9591836929321288,0.9126213788986206
tRNA,83,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,83,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,83,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,83,1.0,1.0,1.0,1.0,0.9767441749572754,0.9882352948188782,1.0,1.0,1.0,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782,0.8199999928474426,0.9534883499145508,0.8817204236984253
tRNA,83,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9791666865348816,1.0,0.9894736409187316
tRNA,83,0.717391312122345,0.8048780560493469,0.7586207389831543,0.739130437374115,0.8292682766914368,0.7816092371940613,0.6938775777816772,0.8292682766914368,0.7555555105209351,0.7083333134651184,0.8292682766914368,0.7640449404716492,0.739130437374115,0.8292682766914368,0.7816092371940613,0.6800000071525574,0.8292682766914368,0.7472527623176575
tRNA,83,0.9555555582046508,0.9555555582046508,0.9555555582046508,0.9166666865348816,0.9777777791023254,0.9462365508079528,0.914893627166748,0.9555555582046508,0.93478262424469,0.8636363744735718,0.8444444537162781,0.8539326190948486,0.9545454382896424,0.9333333373069764,0.9438202381134032,0.8999999761581421,1.0,0.9473683834075928
tRNA,83,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,84,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.9375,1.0,0.9677419066429138
tRNA,84,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8103448152542114,0.9591836929321288,0.8785046935081482
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9791666865348816,1.0,0.9894736409187316
tRNA,84,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.8333333134651184,1.0,0.9090909361839294
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,0.9591836929321288,1.0,0.9791666865348816,0.9038461446762084,1.0,0.9494949579238892,1.0,0.978723406791687,0.9892473220825196,0.8999999761581421,0.957446813583374,0.9278349876403807
tRNA,84,0.9555555582046508,0.9555555582046508,0.9555555582046508,0.9545454382896424,0.9333333373069764,0.9438202381134032,0.936170220375061,0.9777777791023254,0.9565216898918152,0.949999988079071,0.8444444537162781,0.8941175937652588,1.0,0.9333333373069764,0.9655172228813172,0.8333333134651184,1.0,0.9090909361839294
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8333333134651184,0.957446813583374,0.8910890817642212
tRNA,84,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.942307710647583,1.0,0.9702970385551452
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8333333134651184,0.957446813583374,0.8910890817642212
tRNA,84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8148148059844971,0.95652174949646,0.8799999952316284
tRNA,84,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,85,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.8500000238418579,1.0,0.9189189076423644
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.8269230723381042,0.9555555582046508,0.8865979909896851
tRNA,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333134651184,1.0,0.978723406791687
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.97826087474823,1.0,0.9890109896659852
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.97826087474823,1.0,0.9890109896659852
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.97826087474823,1.0,0.9890109896659852
tRNA,85,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,0.9807692170143129,1.0,0.9902912974357604,1.0,0.9803921580314636,0.9900989532470704,0.875,0.9607843160629272,0.9158878326416016
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9791666865348816,1.0,0.9894736409187316,1.0,0.978723406791687,0.9892473220825196,0.9399999976158142,1.0,0.969072163105011
tRNA,85,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,0.9800000190734864,1.0,0.9898989796638488,1.0,0.9795918464660645,0.9896907210350036,0.8448275923728943,1.0,0.9158878326416016
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.97826087474823,1.0,0.9890109896659852
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.8035714030265808,1.0,0.8910890817642212
tRNA,85,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.8448275923728943,0.9607843160629272,0.899082601070404
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8999999761581421,0.957446813583374,0.9278349876403807
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8703703880310059,1.0,0.9306930899620056
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9399999976158142,1.0,0.969072163105011
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9399999976158142,1.0,0.969072163105011
tRNA,85,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782,0.9523809552192688,0.930232584476471,0.9411764740943908,1.0,0.9767441749572754,0.9882352948188782,0.8600000143051147,1.0,0.924731194972992
tRNA,85,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8703703880310059,0.9591836929321288,0.9126213788986206
tRNA,85,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.7962962985038757,0.9555555582046508,0.868686854839325
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9791666865348816,1.0,0.9894736409187316,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,85,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9038461446762084,0.9591836929321288,0.9306930899620056
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8392857313156128,1.0,0.9126213788986206
tRNA,85,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,0.9800000190734864,1.0,0.9898989796638488,1.0,0.9795918464660645,0.9896907210350036,0.875,1.0,0.9333333373069764
tRNA,85,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.875,1.0,0.9333333373069764
tRNA,85,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,86,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,0.9777777791023254,0.9887640476226808,0.8999999761581421,1.0,0.9473683834075928
tRNA,86,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9038461446762084,0.9591836929321288,0.9306930899620056
tRNA,86,1.0,1.0,1.0,1.0,0.9777777791023254,0.9887640476226808,1.0,1.0,1.0,0.97826087474823,1.0,0.9890109896659852,1.0,0.9777777791023254,0.9887640476226808,0.8269230723381042,0.9555555582046508,0.8865979909896851
tRNA,86,0.978723406791687,0.978723406791687,0.978723406791687,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9791666865348816,1.0,0.9894736409187316,1.0,0.978723406791687,0.9892473220825196,0.8703703880310059,1.0,0.9306930899620056
tRNA,86,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8392857313156128,1.0,0.9126213788986206
tRNA,86,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.9444444179534912,1.0,0.9714285731315612
tRNA,86,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,86,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9399999976158142,1.0,0.969072163105011
tRNA,86,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8703703880310059,0.9591836929321288,0.9126213788986206
tRNA,86,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8448275923728943,1.0,0.9158878326416016
tRNA,87,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,87,0.7884615659713745,0.8723404407501221,0.8282828330993652,0.800000011920929,0.8510638475418091,0.8247422575950623,0.7884615659713745,0.8723404407501221,0.8282828330993652,0.7692307829856873,0.8510638475418091,0.8080808520317078,0.800000011920929,0.8510638475418091,0.8247422575950623,0.6724137663841248,0.8297872543334961,0.7428571581840515
tRNA,87,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.9107142686843872,1.0,0.9532710313796996
tRNA,87,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.8500000238418579,1.0,0.9189189076423644
tRNA,87,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9375,0.957446813583374,0.9473683834075928
tRNA,87,1.0,1.0,1.0,1.0,0.9811320900917052,0.9904762506484984,1.0,1.0,1.0,0.9814814925193788,1.0,0.9906541705131532,1.0,0.9811320900917052,0.9904762506484984,0.9814814925193788,1.0,0.9906541705131532
tRNA,87,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9583333134651184,0.978723406791687,0.9684209823608398,1.0,0.978723406791687,0.9892473220825196,0.9399999976158142,1.0,0.969072163105011
tRNA,87,1.0,0.9591836929321288,0.9791666865348816,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9591836929321288,0.9791666865348816,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9387755393981934,0.9684210419654846,0.8103448152542114,0.9591836929321288,0.8785046935081482
tRNA,87,1.0,1.0,1.0,1.0,0.9811320900917052,0.9904762506484984,1.0,1.0,1.0,1.0,0.9811320900917052,0.9904762506484984,1.0,0.9811320900917052,0.9904762506484984,0.9137930870056152,1.0,0.9549549221992492
tRNA,87,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.9107142686843872,1.0,0.9532710313796996
tRNA,87,1.0,1.0,1.0,1.0,0.9811320900917052,0.9904762506484984,1.0,1.0,1.0,1.0,0.9811320900917052,0.9904762506484984,1.0,0.9811320900917052,0.9904762506484984,0.8793103694915771,0.9622641801834106,0.9189189672470092
tRNA,87,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8392857313156128,0.9591836929321288,0.8952381610870361
tRNA,87,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.875,1.0,0.9333333373069764
tRNA,87,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.9107142686843872,1.0,0.9532710313796996
tRNA,88,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8392857313156128,0.9591836929321288,0.8952381610870361
tRNA,88,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8333333134651184,0.957446813583374,0.8910890817642212
tRNA,88,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.875,0.9607843160629272,0.9158878326416016
tRNA,88,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,88,1.0,0.9591836929321288,0.9791666865348816,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9591836929321288,0.9791666865348816,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9387755393981934,0.9684210419654846,0.8703703880310059,0.9591836929321288,0.9126213788986206
tRNA,88,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.875,1.0,0.9333333373069764
tRNA,88,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,88,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8653846383094788,0.957446813583374,0.9090909361839294
tRNA,88,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.8392857313156128,0.9591836929321288,0.8952381610870361
tRNA,88,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.8653846383094788,0.957446813583374,0.9090909361839294
tRNA,88,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.9800000190734864,0.9607843160629272,0.9702970385551452,1.0,0.9803921580314636,0.9900989532470704,0.875,0.9607843160629272,0.9158878326416016
tRNA,88,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,88,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,0.9615384340286256,0.9803921580314636,0.9708738327026368,1.0,0.9803921580314636,0.9900989532470704,0.8793103694915771,1.0,0.9357798099517822
tRNA,89,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.942307710647583,1.0,0.9702970385551452
tRNA,89,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9791666865348816,1.0,0.9894736409187316,1.0,0.978723406791687,0.9892473220825196,0.8999999761581421,0.957446813583374,0.9278349876403807
tRNA,89,1.0,0.9811320900917052,0.9904762506484984,1.0,0.9811320900917052,0.9904762506484984,1.0,1.0,1.0,0.9107142686843872,0.9622641801834106,0.9357798099517822,1.0,0.9811320900917052,0.9904762506484984,0.9137930870056152,1.0,0.9549549221992492
tRNA,89,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,0.92592591047287,0.9803921580314636,0.9523809552192688,1.0,0.9803921580314636,0.9900989532470704,0.8793103694915771,1.0,0.9357798099517822
tRNA,89,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.942307710647583,1.0,0.9702970385551452
tRNA,89,1.0,1.0,1.0,1.0,0.9811320900917052,0.9904762506484984,1.0,1.0,1.0,0.9814814925193788,1.0,0.9906541705131532,1.0,0.9811320900917052,0.9904762506484984,0.8793103694915771,0.9622641801834106,0.9189189672470092
tRNA,89,0.7884615659713745,0.8723404407501221,0.8282828330993652,0.800000011920929,0.8510638475418091,0.8247422575950623,0.7884615659713745,0.8723404407501221,0.8282828330993652,0.7692307829856873,0.8510638475418091,0.8080808520317078,0.800000011920929,0.8510638475418091,0.8247422575950623,0.6724137663841248,0.8297872543334961,0.7428571581840515
tRNA,90,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,0.9807692170143129,1.0,0.9902912974357604,1.0,0.9803921580314636,0.9900989532470704,0.9107142686843872,1.0,0.9532710313796996
tRNA,89,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9803921580314636,0.9900989532470704,0.9444444179534912,1.0,0.9714285731315612
tRNA,90,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,1.0,1.0,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,0.9074074029922484,1.0,0.9514563083648682
tRNA,90,0.9607843160629272,0.9607843160629272,0.9607843160629272,0.959999978542328,0.9411764740943908,0.9504950642585754,0.9803921580314636,0.9803921580314636,0.9803921580314636,0.9230769276618958,0.9411764740943908,0.9320388436317444,0.959999978542328,0.9411764740943908,0.9504950642585754,0.8448275923728943,0.9607843160629272,0.899082601070404
tRNA,90,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9791666865348816,1.0,0.9894736409187316,1.0,0.978723406791687,0.9892473220825196,0.8333333134651184,0.957446813583374,0.8910890817642212
tRNA,90,1.0,0.9803921580314636,0.9900989532470704,1.0,0.9411764740943908,0.9696969985961914,1.0,0.9803921580314636,0.9900989532470704,0.92592591047287,0.9803921580314636,0.9523809552192688,1.0,0.9411764740943908,0.9696969985961914,0.8448275923728943,0.9607843160629272,0.899082601070404
tRNA,90,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,0.978723406791687,0.9892473220825196,0.9038461446762084,1.0,0.9494949579238892
tRNA,90,1.0,1.0,1.0,1.0,0.9803921580314636,0.9900989532470704,1.0,1.0,1.0,0.9807692170143129,1.0,0.9902912974357604,1.0,0.9803921580314636,0.9900989532470704,0.875,0.9607843160629272,0.9158878326416016
tRNA,90,1.0,1.0,1.0,1.0,0.978723406791687,0.9892473220825196,1.0,1.0,1.0,0.9791666865348816,1.0,0.9894736409187316,1.0,0.978723406791687,0.9892473220825196,0.8703703880310059,1.0,0.9306930899620056
tRNA,90,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9795918464660645,0.9896907210350036,1.0,0.9387755393981934,0.9684210419654846,1.0,0.9795918464660645,0.9896907210350036,0.9038461446762084,0.9591836929321288,0.9306930899620056
