length,family,Ufold_precision,Ufold_recall,Ufold_f1,Ufold_precision_shift,Ufold_recall_shift,Ufold_f1_shift,hotknots_precision,hotknots_recall,hotknots_f1,hotknots_precision_shift,hotknots_recall_shift,hotknots_f1_shift,CNNfold_precision,CNNfold_recall,CNNfold_f1,CNNfold_precision_shift,CNNfold_recall_shift,CNNfold_f1_shift,viennaRNA_precision,viennaRNA_recall,viennaRNA_f1,viennaRNA_precision_shift,viennaRNA_recall_shift,viennaRNA_f1_shift,nussinov_precision,nussinov_recall,nussinov_f1,nussinov_precision_shift,nussinov_recall_shift,nussinov_f1_shift,contrafold_precision,contrafold_recall,contrafold_f1,contrafold_precision_shift,contrafold_recall_shift,contrafold_f1_shift,RNA_Unet_precision,RNA_Unet_recall,RNA_Unet_f1,RNA_Unet_precision_shift,RNA_Unet_recall_shift,RNA_Unet_f1_shift
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.4772727191448211,0.5121951103210449,0.4941176176071167,0.4772727191448211,0.5121951103210449,0.4941176176071167,0.4038461446762085,0.5121951103210449,0.4516128897666931,0.4423076808452606,0.5609756112098694,0.4946236610412597,0.4375,0.5121951103210449,0.4719101190567016,0.4375,0.5121951103210449,0.4719101190567016,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.5789473652839661,0.5365853905677795,0.5569620132446289,0.5789473652839661,0.5365853905677795,0.5569620132446289,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.1666666716337204,0.1463414579629898,0.1558441519737243,0.2777777910232544,0.2439024448394775,0.2597402930259704,0.1296296268701553,0.170731708407402,0.1473684161901474,0.1296296268701553,0.170731708407402,0.1473684161901474,0.294117659330368,0.2439024448394775,0.2666666507720947,0.294117659330368,0.2439024448394775,0.2666666507720947,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.260869562625885,0.2926829159259796,0.2758620679378509,0.260869562625885,0.2926829159259796,0.2758620679378509,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.2407407462596893,0.3170731663703918,0.2736842036247253,0.2407407462596893,0.3170731663703918,0.2736842036247253,0.2599999904632568,0.3170731663703918,0.2857142686843872,0.2599999904632568,0.3170731663703918,0.2857142686843872,0.8684210777282715,0.8048780560493469,0.8354430794715881,0.8684210777282715,0.8048780560493469,0.8354430794715881,0.8333333134651184,0.7317073345184326,0.7792208194732666,0.8333333134651184,0.7317073345184326,0.7792208194732666
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.8684210777282715,0.8048780560493469,0.8354430794715881,0.8684210777282715,0.8048780560493469,0.8354430794715881,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.2199999988079071,0.2682926952838897,0.24175825715065,0.2199999988079071,0.2682926952838897,0.24175825715065,0.8863636255264282,0.9512194991111756,0.9176470637321472,0.8863636255264282,0.9512194991111756,0.9176470637321472,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.9285714030265808,0.9512194991111756,0.9397590160369872,0.9285714030265808,0.9512194991111756,0.9397590160369872,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.0925925895571708,0.1219512224197387,0.1052631512284278,0.2037037014961242,0.2682926952838897,0.2315789461135864,0.8478260636329651,0.9512194991111756,0.8965516686439514,0.8478260636329651,0.9512194991111756,0.8965516686439514,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.9736841917037964,1.0,0.9866666793823242,0.9736841917037964,1.0,0.9866666793823242,0.5476190447807312,0.6216216087341309,0.5822784900665283,0.5476190447807312,0.6216216087341309,0.5822784900665283,0.925000011920929,1.0,0.9610390067100524,0.925000011920929,1.0,0.9610390067100524,0.5476190447807312,0.6216216087341309,0.5822784900665283,0.5476190447807312,0.6216216087341309,0.5822784900665283,0.3799999952316284,0.5135135054588318,0.4367816150188446,0.4199999868869781,0.5675675868988037,0.4827586412429809,0.5227272510528564,0.6216216087341309,0.5679012537002563,0.5227272510528564,0.6216216087341309,0.5679012537002563,1.0,0.9729729890823364,0.9863013625144958,1.0,0.9729729890823364,0.9863013625144958
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.4772727191448211,0.5121951103210449,0.4941176176071167,0.4772727191448211,0.5121951103210449,0.4941176176071167,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.7045454382896423,0.7560975551605225,0.7294117212295532,0.7045454382896423,0.7560975551605225,0.7294117212295532,0.3653846085071563,0.4634146392345428,0.4086021482944488,0.4038461446762085,0.5121951103210449,0.4516128897666931,0.4565217494964599,0.5121951103210449,0.4827586114406585,0.4565217494964599,0.5121951103210449,0.4827586114406585,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,1.0,1.0,1.0,1.0,1.0,1.0,0.4285714328289032,0.5,0.4615384638309479,0.4285714328289032,0.5,0.4615384638309479,1.0,1.0,1.0,1.0,1.0,1.0,0.409090906381607,0.5,0.4500000178813934,0.409090906381607,0.5,0.4500000178813934,0.3333333432674408,0.4444444477558136,0.380952388048172,0.3333333432674408,0.4444444477558136,0.380952388048172,0.409090906381607,0.5,0.4500000178813934,0.409090906381607,0.5,0.4500000178813934,1.0,1.0,1.0,1.0,1.0,1.0
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.8541666865348816,1.0,0.92134827375412,0.8541666865348816,1.0,0.92134827375412,0.3888888955116272,0.5121951103210449,0.4421052634716034,0.4259259402751922,0.5609756112098694,0.4842105507850647,0.8541666865348816,1.0,0.92134827375412,0.8541666865348816,1.0,0.92134827375412,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.925000011920929,0.9487179517745972,0.9367088675498962,0.925000011920929,0.9487179517745972,0.9367088675498962,0.9285714030265808,1.0,0.9629629254341124,0.9285714030265808,1.0,0.9629629254341124,0.9285714030265808,1.0,0.9629629254341124,0.9285714030265808,1.0,0.9629629254341124,0.4199999868869781,0.5384615659713745,0.4719101190567016,0.4199999868869781,0.5384615659713745,0.4719101190567016,0.9285714030265808,1.0,0.9629629254341124,0.9285714030265808,1.0,0.9629629254341124,1.0,0.9743589758872986,0.9870129823684692,1.0,0.9743589758872986,0.9870129823684692
71,tRNA,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.5227272510528564,0.5348837375640869,0.5287356376647949,0.5227272510528564,0.5348837375640869,0.5287356376647949,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.5,0.4883720874786377,0.4941176474094391,0.5,0.4883720874786377,0.4941176474094391,0.4199999868869781,0.4883720874786377,0.4516129195690155,0.4199999868869781,0.4883720874786377,0.4516129195690155,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782
71,tRNA,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.4565217494964599,0.4883720874786377,0.4719101190567016,0.4565217494964599,0.4883720874786377,0.4719101190567016,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.4565217494964599,0.4883720874786377,0.4719101190567016,0.4565217494964599,0.4883720874786377,0.4719101190567016,0.2407407462596893,0.302325576543808,0.2680412232875824,0.2407407462596893,0.302325576543808,0.2680412232875824,0.931818187236786,0.9534883499145508,0.9425287246704102,0.931818187236786,0.9534883499145508,0.9425287246704102,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.5,0.5609756112098694,0.5287356376647949,0.5,0.5609756112098694,0.5287356376647949,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.5,0.5609756112098694,0.5287356376647949,0.5,0.5609756112098694,0.5287356376647949,0.1400000005960464,0.170731708407402,0.1538461446762085,0.1400000005960464,0.170731708407402,0.1538461446762085,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.8913043737411499,1.0,0.9425287246704102,0.8913043737411499,1.0,0.9425287246704102,0.4199999868869781,0.5121951103210449,0.4615384638309479,0.4199999868869781,0.5121951103210449,0.4615384638309479,0.2407407462596893,0.3170731663703918,0.2736842036247253,0.2407407462596893,0.3170731663703918,0.2736842036247253,0.4038461446762085,0.5121951103210449,0.4516128897666931,0.4038461446762085,0.5121951103210449,0.4516128897666931,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.970588207244873,1.0,0.9850746393203736,0.970588207244873,1.0,0.9850746393203736,0.190476194024086,0.2424242496490478,0.2133333534002304,0.190476194024086,0.2424242496490478,0.2133333534002304,0.970588207244873,1.0,0.9850746393203736,0.970588207244873,1.0,0.9850746393203736,0.1739130467176437,0.2424242496490478,0.202531635761261,0.304347813129425,0.4242424368858337,0.3544304072856903,0.1199999973177909,0.1818181872367859,0.1445783078670501,0.1800000071525573,0.2727272808551788,0.2168674767017364,0.190476194024086,0.2424242496490478,0.2133333534002304,0.190476194024086,0.2424242496490478,0.2133333534002304,0.7222222089767456,0.7878788113594055,0.7536231279373169,0.8888888955116272,0.9696969985961914,0.9275363087654114
71,tRNA,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.9736841917037964,0.9487179517745972,0.9610389471054076,0.9736841917037964,0.9487179517745972,0.9610389471054076,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.1800000071525573,0.2307692319154739,0.2022472023963928,0.1800000071525573,0.2307692319154739,0.2022472023963928,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,1.0,0.9743589758872986,0.9870129823684692,1.0,0.9743589758872986,0.9870129823684692
71,tRNA,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.5227272510528564,0.5897436141967773,0.5542168617248535,0.5227272510528564,0.5897436141967773,0.5542168617248535,0.975000023841858,1.0,0.9873417615890504,0.975000023841858,1.0,0.9873417615890504,0.5,0.5897436141967773,0.5411764979362488,0.5,0.5897436141967773,0.5411764979362488,0.3888888955116272,0.5384615659713745,0.4516129195690155,0.3888888955116272,0.5384615659713745,0.4516129195690155,0.5227272510528564,0.5897436141967773,0.5542168617248535,0.5227272510528564,0.5897436141967773,0.5542168617248535,1.0,0.9743589758872986,0.9870129823684692,1.0,0.9743589758872986,0.9870129823684692
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.8913043737411499,1.0,0.9425287246704102,0.8913043737411499,1.0,0.9425287246704102,0.4038461446762085,0.5121951103210449,0.4516128897666931,0.4423076808452606,0.5609756112098694,0.4946236610412597,0.8913043737411499,1.0,0.9425287246704102,0.8913043737411499,1.0,0.9425287246704102,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.3958333432674408,0.4634146392345428,0.4269662797451019,0.4375,0.5121951103210449,0.4719101190567016,0.8809523582458496,0.9024389982223512,0.8915662169456482,0.8809523582458496,0.9024389982223512,0.8915662169456482,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.2407407462596893,0.3170731663703918,0.2736842036247253,0.3888888955116272,0.5121951103210449,0.4421052634716034,0.931818187236786,1.0,0.9647058844566344,0.931818187236786,1.0,0.9647058844566344,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.5,0.5609756112098694,0.5287356376647949,0.5,0.5609756112098694,0.5287356376647949,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1730769276618957,0.2195121943950653,0.1935483962297439,0.5,0.5609756112098694,0.5287356376647949,0.5,0.5609756112098694,0.5287356376647949,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.9722222089767456,1.0,0.98591548204422,0.9722222089767456,1.0,0.98591548204422,0.2199999988079071,0.3142857253551483,0.2588235139846802,0.2199999988079071,0.3142857253551483,0.2588235139846802,0.921052634716034,1.0,0.9589040875434875,0.921052634716034,1.0,0.9589040875434875,0.2599999904632568,0.3714285790920257,0.3058823347091675,0.2599999904632568,0.3714285790920257,0.3058823347091675,0.0555555559694767,0.0857142880558967,0.0674157291650772,0.0555555559694767,0.0857142880558967,0.0674157291650772,0.2599999904632568,0.3714285790920257,0.3058823347091675,0.2599999904632568,0.3714285790920257,0.3058823347091675,1.0,0.9714285731315612,0.9855071902275084,1.0,0.9714285731315612,0.9855071902275084
71,tRNA,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.7045454382896423,0.7209302186965942,0.7126436829566956,0.7045454382896423,0.7209302186965942,0.7126436829566956,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.5476190447807312,0.5348837375640869,0.541176438331604,0.5476190447807312,0.5348837375640869,0.541176438331604,0.4423076808452606,0.5348837375640869,0.4842105209827423,0.4807692170143127,0.5813953280448914,0.5263157486915588,0.6304348111152649,0.6744186282157898,0.6516854166984558,0.6304348111152649,0.6744186282157898,0.6516854166984558,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.5,0.5609756112098694,0.5287356376647949,0.5,0.5609756112098694,0.5287356376647949,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.5,0.5609756112098694,0.5287356376647949,0.5,0.5609756112098694,0.5287356376647949,0.1400000005960464,0.170731708407402,0.1538461446762085,0.1400000005960464,0.170731708407402,0.1538461446762085,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.0,0.0,0.0,0.0,0.0,0.0,0.976190447807312,1.0,0.9879518151283264,0.976190447807312,1.0,0.9879518151283264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800000071525573,0.2195121943950653,0.1978022158145904,0.2599999904632568,0.3170731663703918,0.2857142686843872,0.2599999904632568,0.3170731663703918,0.2857142686843872,1.0,0.9756097793579102,0.9876543283462524,1.0,0.9756097793579102,0.9876543283462524
71,tRNA,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.976190447807312,0.9534883499145508,0.9647058248519896,0.976190447807312,0.9534883499145508,0.9647058248519896,0.9772727489471436,1.0,0.9885057806968688,0.9772727489471436,1.0,0.9885057806968688,0.4375,0.4883720874786377,0.4615384638309479,0.4375,0.4883720874786377,0.4615384638309479,0.0599999986588954,0.0697674453258514,0.0645161271095275,0.1400000005960464,0.1627907007932663,0.1505376398563385,0.931818187236786,0.9534883499145508,0.9425287246704102,0.931818187236786,0.9534883499145508,0.9425287246704102,1.0,0.9767441749572754,0.9882352948188782,1.0,0.9767441749572754,0.9882352948188782
