lengths,times
73,0.0025288263956705728
73,0.0025126139322916665
73,0.002420663833618164
73,0.0025724569956461587
73,0.0026219685872395835
73,0.0024464925130208335
73,0.0026400883992513022
73,0.0024307568868001304
73,0.002505779266357422
73,0.002475261688232422
73,0.002468109130859375
73,0.002389113108317057
73,0.002557675043741862
73,0.0023539861043294272
73,0.0024499098459879556
73,0.002768278121948242
73,0.002452691396077474
73,0.0024338563283284507
73,0.0024285316467285156
73,0.0023668607076009116
73,0.0024413267771402993
73,0.0023963451385498047
73,0.0025017261505126953
73,0.002465486526489258
73,0.002414544423421224
73,0.0024480819702148438
73,0.0026826858520507812
73,0.002528031667073568
73,0.0035348733266194663
73,0.0025579134623209634
73,0.0026009082794189453
73,0.00254670778910319
73,0.0024105707804361978
73,0.002441565195719401
73,0.002403100331624349
73,0.002555211385091146
73,0.0024526119232177734
73,0.0023555755615234375
73,0.002459923426310221
73,0.0023603439331054688
73,0.002457300821940104
73,0.0025061766306559243
73,0.002543767293294271
73,0.0025506019592285156
73,0.01037438710530599
73,0.0026177565256754556
73,0.0026181538899739585
73,0.0026090145111083984
73,0.002428452173868815
73,0.002402782440185547
73,0.0024019082387288413
73,0.0024126370747884116
73,0.0024426778157552085
73,0.002574364344278971
73,0.002660989761352539
73,0.0025631586710611978
73,0.0025728543599446616
73,0.002583185831705729
73,0.0026094913482666016
73,0.0026023387908935547
73,0.0025556087493896484
73,0.0021393299102783203
73,0.0025103092193603516
73,0.002469221750895182
73,0.0023870468139648438
73,0.0023879210154215493
73,0.0024074713389078775
73,0.002470254898071289
73,0.002425511678059896
73,0.0025630791982014975
73,0.0023849805196126304
73,0.0024092992146809897
73,0.0024061203002929688
73,0.0023980935414632163
73,0.002407550811767578
73,0.0026801427205403647
73,0.0025860468546549478
73,0.0024483203887939453
73,0.0025864442189534507
73,0.0026355584462483725
73,0.0025559266408284507
73,0.0026720364888509116
73,0.0025655428568522134
73,0.002398252487182617
73,0.0025673707326253257
73,0.0024199485778808594
73,0.002414226531982422
73,0.002467632293701172
73,0.002439737319946289
73,0.0024417241414388022
73,0.0024867852528889975
73,0.0024109681447347007
73,0.0024701754252115884
73,0.0023816426595052085
73,0.002385298411051432
73,0.002474228541056315
73,0.0023953914642333984
73,0.002564112345377604
73,0.0025330384572347007
73,0.002599318822224935
73,0.0026559034983317056
73,0.002629995346069336
73,0.0025987625122070312
73,0.0026017030080159507
73,0.002474069595336914
73,0.002501249313354492
73,0.0025021235148111978
73,0.002440373102823893
73,0.0025451183319091797
73,0.002513249715169271
73,0.0025177001953125
73,0.002638578414916992
73,0.0026445388793945312
73,0.002402702967325846
73,0.0025877952575683594
73,0.002449591954549154
73,0.0025364557902018228
73,0.002648591995239258
73,0.0025736490885416665
73,0.0025939146677652993
73,0.0028336048126220703
73,0.0024651686350504556
73,0.0023910204569498696
73,0.002499262491861979
73,0.002467950185139974
73,0.002575079600016276
74,0.002651214599609375
74,0.0025734901428222656
74,0.002537250518798828
74,0.002652327219645182
74,0.0026303927103678384
74,0.002656698226928711
74,0.0026148160298665366
74,0.002640247344970703
74,0.0026406447092692056
74,0.0026551087697347007
74,0.0026819705963134766
74,0.002626339594523112
74,0.002588192621866862
74,0.0026134649912516275
74,0.0026267369588216147
74,0.0026553471883138022
74,0.00258787473042806
74,0.0024750232696533203
74,0.002538442611694336
74,0.0024286905924479165
74,0.002574761708577474
74,0.002599000930786133
74,0.002426783243815104
74,0.002458651860555013
74,0.0024201075236002603
74,0.002452214558919271
74,0.002470731735229492
74,0.002411524454752604
74,0.0025146007537841797
74,0.0023850599924723306
74,0.0024487972259521484
74,0.002443710962931315
74,0.002427339553833008
74,0.0024619102478027344
74,0.002391258875528971
74,0.002350012461344401
74,0.0024650891621907554
74,0.002441565195719401
74,0.002474228541056315
74,0.002438068389892578
74,0.002565781275431315
74,0.027002970377604168
74,0.0024443467458089194
74,0.0024646917978922525
74,0.0024423599243164062
74,0.0024291674296061196
74,0.0024503072102864585
74,0.002508401870727539
74,0.0024073918660481772
74,0.0024209022521972656
74,0.002396663029988607
74,0.002467552820841471
74,0.0023818016052246094
74,0.0025304158528645835
74,0.002551396687825521
74,0.002505779266357422
74,0.002606074015299479
74,0.0025224685668945312
74,0.002380530039469401
74,0.0024046103159586587
74,0.0024029413859049478
74,0.00246580441792806
74,0.0024464925130208335
74,0.0024824937184651694
74,0.002471764882405599
74,0.002457857131958008
74,0.0024023056030273438
74,0.0024520556131998696
74,0.0024185975392659507
74,0.0023772716522216797
74,0.002360661824544271
74,0.002464135487874349
74,0.0023941993713378906
74,0.0023633639017740884
74,0.0025649070739746094
74,0.0026009082794189453
74,0.0025336742401123047
74,0.002503474553426107
74,0.0023488998413085938
74,0.0023975372314453125
74,0.0025108655293782554
74,0.0025447209676106772
74,0.0025669733683268228
74,0.0026546319325764975
74,0.002591689427693685
74,0.0025751590728759766
74,0.002463261286417643
74,0.0024698575337727866
74,0.0025877952575683594
74,0.0025947093963623047
74,0.002484560012817383
74,0.002444744110107422
74,0.0024428367614746094
74,0.002538760503133138
74,0.0024405320485432944
74,0.0024736722310384116
74,0.002499103546142578
74,0.0025811195373535156
74,0.0025015672047932944
74,0.0024418036142985025
74,0.002492109934488932
74,0.002568483352661133
74,0.0024948914845784507
74,0.0024338563283284507
74,0.002601782480875651
74,0.0025037129720052085
74,0.0024372736612955728
74,0.002449512481689453
74,0.0024983088175455728
74,0.0026126702626546225
74,0.002605597178141276
74,0.00262300173441569
74,0.0024643739064534507
74,0.002562284469604492
74,0.002468585968017578
74,0.0024175643920898438
74,0.002441962560017904
74,0.0024324258168538413
74,0.002464453379313151
74,0.002433220545450846
74,0.002617994944254557
74,0.0024269421895345054
75,0.0024785995483398438
75,0.002631664276123047
75,0.002713759740193685
75,0.002550045649210612
75,0.0024909178415934243
75,0.0024743874867757163
75,0.023871739705403645
75,0.002543210983276367
75,0.002522706985473633
75,0.002528031667073568
75,0.002507448196411133
75,0.0025693575541178384
75,0.0026207764943440757
75,0.002478917439778646
75,0.0024945735931396484
75,0.002467473347981771
75,0.0027321974436442056
75,0.0026015440622965493
75,0.002468268076578776
75,0.0024716059366861978
75,0.0026418368021647134
75,0.0025290648142496743
75,0.00264739990234375
75,0.002692063649495443
75,0.002488851547241211
75,0.00299072265625
75,0.0026127497355143228
75,0.002500772476196289
75,0.0026186307271321616
75,0.0026017030080159507
75,0.002623955408732096
75,0.00258636474609375
75,0.0025016466776529946
75,0.002632697423299154
75,0.0026536782582600913
75,0.0026586055755615234
75,0.002604961395263672
75,0.002600987752278646
75,0.0025199254353841147
75,0.002462148666381836
75,0.002478996912638346
75,0.0026839574178059897
75,0.0026203791300455728
75,0.0025033156077067056
75,0.0025022029876708984
75,0.002485354741414388
75,0.002520958582560221
75,0.0026015440622965493
75,0.0025070508321126304
75,0.002526442209879557
75,0.0024930636088053384
75,0.002459923426310221
75,0.0024797916412353516
75,0.002573887507120768
75,0.0026219685872395835
75,0.002475102742513021
75,0.0025152365366617837
75,0.002494335174560547
75,0.0025000572204589844
75,0.003170569737752279
75,0.0025533835093180337
75,0.0025589466094970703
75,0.0026872952779134116
75,0.0024673938751220703
75,0.002525170644124349
75,0.0024716059366861978
75,0.0024504661560058594
75,0.0024465719858805337
75,0.0024696985880533853
75,0.0025366942087809243
75,0.0025031566619873047
75,0.002684354782104492
75,0.002523024876912435
75,0.0024948914845784507
76,0.0026553471883138022
76,0.0026923815409342446
76,0.0026688575744628906
76,0.0024796326955159507
76,0.002511103947957357
76,0.0027000904083251953
76,0.002700169881184896
76,0.0025997161865234375
76,0.002680699030558268
76,0.0026261011759440103
76,0.0025053819020589194
76,0.0025315284729003906
76,0.00249632199605306
76,0.0025049050649007163
76,0.0025452772776285806
76,0.0025027592976888022
76,0.0024023850758870444
76,0.0025142828623453775
76,0.0024912357330322266
76,0.0025681654612223306
76,0.002541065216064453
76,0.0026383399963378906
76,0.002682367960611979
76,0.00249330202738444
76,0.006997982660929362
76,0.002512216567993164
76,0.0025803248087565103
76,0.0025086402893066406
76,0.002549409866333008
76,0.0026393731435139975
76,0.002546072006225586
76,0.002521991729736328
76,0.002573410669962565
76,0.0025746822357177734
76,0.028064648310343426
76,0.002512772878011068
76,0.0025294621785481772
76,0.0024764537811279297
76,0.0025238990783691406
76,0.002491633097330729
76,0.0025072097778320312
76,0.002611955006917318
76,0.0025725364685058594
76,0.0026155312856038413
76,0.0025098323822021484
76,0.002471446990966797
76,0.002459367116292318
76,0.002499262491861979
76,0.002474069595336914
76,0.0024731953938802085
76,0.0025273958841959634
76,0.0026869773864746094
76,0.002675215403238932
76,0.002828677495320638
76,0.0026405652364095054
76,0.0027012030283610025
76,0.0027008056640625
76,0.0027332305908203125
76,0.0026461283365885415
76,0.0025076071421305337
76,0.003272851308186849
76,0.002813577651977539
76,0.002601146697998047
76,0.0025495688120524087
76,0.0026525656382242837
76,0.00252683957417806
76,0.002506732940673828
76,0.002684911092122396
76,0.002707799275716146
76,0.002594629923502604
76,0.002668301264444987
76,0.0026350816090901694
76,0.0026033719380696616
76,0.0024544397989908853
76,0.002621889114379883
76,0.0026252269744873047
76,0.002657651901245117
76,0.0026192665100097656
76,0.0027260780334472656
76,0.0027542908986409507
76,0.002684911092122396
76,0.002734661102294922
76,0.00262602170308431
76,0.0026187896728515625
76,0.002529303232828776
76,0.0024600823720296225
76,0.002545515696207682
76,0.0025529066721598306
76,0.002363920211791992
76,0.0026667912801106772
76,0.0027458667755126953
76,0.0026842753092447915
76,0.002694368362426758
76,0.0026741822560628257
76,0.0025507609049479165
76,0.002677281697591146
76,0.002493778864542643
76,0.002498785654703776
76,0.002521673838297526
76,0.002535661061604818
76,0.002449671427408854
76,0.0025207996368408203
76,0.0025358994801839194
76,0.0025393168131510415
76,0.002564668655395508
76,0.0026400089263916016
76,0.0026967525482177734
76,0.002637465794881185
76,0.002381006876627604
76,0.0024859110514322915
76,0.002482891082763672
76,0.0025293827056884766
76,0.0025142033894856772
76,0.0024721622467041016
76,0.0025911331176757812
76,0.002486705780029297
76,0.0026311874389648438
76,0.0024979114532470703
76,0.0025817553202311196
76,0.0024885336558024087
76,0.002429485321044922
77,0.002700169881184896
77,0.0025459925333658853
77,0.0025228659311930337
77,0.002261559168497721
77,0.00254972775777181
77,0.002560218175252279
77,0.002590735753377279
77,0.0026772022247314453
77,0.0026970704396565757
77,0.0027136007944742837
77,0.0025833447774251304
77,0.0026868184407552085
77,0.002707401911417643
77,0.002669095993041992
77,0.00261688232421875
77,0.0025672117869059243
77,0.002566814422607422
77,0.0027083555857340493
77,0.002547661463419596
77,0.0027735233306884766
77,0.0026636123657226562
77,0.0026617050170898438
77,0.0026498635609944663
77,0.002667586008707682
77,0.0024570624033610025
77,0.002647240956624349
77,0.002576112747192383
77,0.002587397893269857
77,0.0025354226430257163
77,0.002679586410522461
77,0.002702474594116211
77,0.002647876739501953
77,0.0031163692474365234
77,0.0027194817860921225
77,0.0026716391245524087
77,0.0026197433471679688
77,0.0025963783264160156
77,0.002588510513305664
77,0.002533594767252604
77,0.0025347073872884116
77,0.0025974114735921225
77,0.0025459925333658853
77,0.0025882720947265625
77,0.0025485356648763022
77,0.00262602170308431
77,0.0026040871938069663
77,0.0026682217915852866
77,0.002568483352661133
77,0.002629995346069336
77,0.002517143885294596
77,0.0025260448455810547
77,0.002514521280924479
77,0.0026831626892089844
77,0.0026450157165527344
77,0.002502918243408203
77,0.002707242965698242
77,0.0027008056640625
77,0.0025232632954915366
77,0.0025498072306315103
77,0.0025587081909179688
77,0.002710103988647461
77,0.0028041203816731772
77,0.0028475125630696616
77,0.0027295748392740884
77,0.002699772516886393
77,0.002696990966796875
77,0.0026877721150716147
77,0.002703507741292318
77,0.002684354782104492
77,0.0026546319325764975
77,0.002613703409830729
77,0.0027500788370768228
77,0.002688805262247721
77,0.0027428468068440757
77,0.0027119318644205728
77,0.002553701400756836
77,0.0026168028513590493
77,0.0025663375854492188
77,0.002580563227335612
77,0.0026834805806477866
77,0.0026388168334960938
77,0.0025955835978190103
77,0.0026063124338785806
77,0.0026795069376627603
77,0.0026890436808268228
77,0.0027440388997395835
77,0.0026906331380208335
77,0.002737124760945638
77,0.0026512940724690757
77,0.002655585606892904
77,0.002681096394856771
77,0.002695322036743164
77,0.002557675043741862
77,0.002550999323527018
77,0.002568403879801432
77,0.0026864210764567056
77,0.002768357594807943
77,0.0027957757314046225
77,0.0026421546936035156
77,0.0026765664418538413
77,0.002678076426188151
77,0.08401815096537273
77,0.0027143160502115884
77,0.0027941068013509116
77,0.0026994546254475913
77,0.0026914278666178384
77,0.0026761690775553384
77,0.002654552459716797
77,0.0026984214782714844
77,0.002629439036051432
77,0.0026688575744628906
77,0.0028841495513916016
77,0.002748250961303711
77,0.0026728312174479165
77,0.0026541550954182944
77,0.0026320616404215493
77,0.0027360121409098306
77,0.002704620361328125
77,0.0027016003926595054
77,0.0026915868123372397
77,0.0026833216349283853
77,0.0026009082794189453
78,0.0025615692138671875
78,0.002612034479777018
78,0.002610921859741211
78,0.0062974294026692705
78,0.0026312669118245444
78,0.0025657018025716147
78,0.002537965774536133
78,0.002803325653076172
78,0.0026102066040039062
78,0.002569993336995443
78,0.0026825269063313804
78,0.002639134724934896
78,0.0026667118072509766
79,0.002708276112874349
79,0.0047083695729573565
81,0.0026552677154541016
81,0.00279386838277181
81,0.0028232733408610025
81,0.00269317626953125
81,0.0026672681172688804
81,0.0026328563690185547
81,0.003271341323852539
82,0.002703110376993815
82,0.0026586055755615234
82,0.0027863184611002603
82,0.002695878346761068
82,0.0027202765146891275
82,0.002737840016682943
82,0.002693017323811849
82,0.002874294916788737
82,0.002729018529256185
82,0.002784093221028646
82,0.0027856032053629556
82,0.0027995904286702475
82,0.002809762954711914
82,0.0028181076049804688
82,0.0027567545572916665
82,0.0027343432108561196
82,0.0031767686208089194
82,0.0027420520782470703
82,0.0027664502461751304
82,0.0027844905853271484
82,0.002671400705973307
82,0.0027463436126708984
82,0.002870321273803711
83,0.0026949246724446616
83,0.0027176539103190103
83,0.0028994083404541016
83,0.0027473767598470054
83,0.002739588419596354
83,0.002688328425089518
83,0.002818504969278971
83,0.0026644070943196616
83,0.0027131239573160806
83,0.0026613076527913413
83,0.002696832021077474
83,0.0028151671091715493
84,0.0027893384297688804
84,0.0028652350107828775
84,0.0029249986012776694
84,0.0029300053914388022
84,0.002920866012573242
84,0.0028824806213378906
84,0.0029625892639160156
84,0.0028061866760253906
84,0.002759138743082682
84,0.002882877985636393
84,0.002794663111368815
84,0.002808094024658203
84,0.002832492192586263
84,0.0028069019317626953
85,0.002868175506591797
85,0.002892096837361654
85,0.0027969678243001304
85,0.0028367837270100913
85,0.0029436747233072915
85,0.002938429514567057
85,0.0029665629069010415
85,0.002847433090209961
85,0.0028738975524902344
85,0.0028198560078938804
85,0.003000497817993164
85,0.002815882364908854
85,0.0029172897338867188
85,0.0029466946919759116
85,0.0030470689137776694
85,0.002964496612548828
85,0.0029343763987223306
85,0.0028820037841796875
85,0.002914985020955404
85,0.002966801325480143
85,0.0028990904490152993
85,0.0029501914978027344
85,0.002936283747355143
85,0.0029560724894205728
85,0.0028007825215657554
86,0.0028204917907714844
86,0.002918243408203125
86,0.0028123855590820312
86,0.0028886000315348306
86,0.003044287363688151
86,0.002838293711344401
86,0.0028252601623535156
86,0.002857844034830729
86,0.0028423468271891275
86,0.0029869874318440757
87,0.002894163131713867
87,0.002961238225301107
87,0.002979914347330729
87,0.002835432688395182
87,0.002933502197265625
87,0.0028797785441080728
87,0.0029044151306152344
87,0.0028791427612304688
87,0.0028722286224365234
87,0.002874294916788737
87,0.0028551419576009116
87,0.002993504206339518
87,0.0030149618784586587
87,0.002945105234781901
88,0.0029861132303873696
88,0.0026668707529703775
88,0.003065824508666992
88,0.003024895985921224
88,0.003057241439819336
88,0.0029916763305664062
88,0.0029186407725016275
88,0.0030140082041422525
88,0.0029538472493489585
88,0.0030253728230794272
88,0.0028950373331705728
88,0.0028710365295410156
88,0.002894798914591471
88,0.0031017462412516275
89,0.002974351247151693
89,0.0029805501302083335
89,0.0029686292012532554
89,0.0029758612314860025
89,0.0029114087422688804
89,0.002952734629313151
89,0.0029511451721191406
90,0.003049612045288086
90,0.0030679702758789062
90,0.0030214786529541016
90,0.002981424331665039
90,0.0029881795247395835
90,0.0029992262522379556
90,0.0029441515604654946
90,0.0030150413513183594
90,0.0030432542165120444
90,0.0029908021291097007
90,0.003493626912434896
90,0.0030132134755452475
90,0.0029967625935872397
90,0.0030002593994140625
90,0.0029621124267578125
91,0.0030831495920817056
91,0.0029987494150797525
91,0.0030903021494547525
91,0.0033513704935709634
91,0.0032445589701334634
91,0.0030870437622070312
91,0.0030982494354248047
92,0.003072023391723633
92,0.003071308135986328
92,0.0030510425567626953
92,0.0030725797017415366
93,0.0031110445658365884
93,0.002703110376993815
93,0.0031464099884033203
93,0.003162384033203125
93,0.0031561851501464844
93,0.09023118019104004
93,0.0031386216481526694
93,0.0031162103017171225
95,0.0032234986623128257
101,0.0030304590861002603
103,0.003230571746826172
103,0.0030525525410970054
106,0.003650188446044922
106,0.003484805425008138
107,0.0032988389333089194
107,0.0032623608907063804
107,0.0032091140747070312
108,0.0034095446268717446
108,0.003326257069905599
108,0.0036328633626302085
109,0.003391106923421224
109,0.0034742355346679688
109,0.0033425490061442056
109,0.0035109519958496094
109,0.003421624501546224
109,0.0034193197886149087
109,0.003357489903767904
109,0.0034362475077311196
110,0.003605445226033529
110,0.003501335779825846
110,0.003511190414428711
110,0.0036547183990478516
110,0.0036485989888509116
110,0.003621975580851237
110,0.0036540826161702475
110,0.0034471352895100913
110,0.003574848175048828
110,0.0035293896993001304
110,0.003438711166381836
110,0.003661632537841797
110,0.00354154904683431
110,0.003647406895955404
110,0.0037141640981038413
110,0.0036901632944742837
110,0.003724177678426107
110,0.0037074883778889975
110,0.003649552663167318
111,0.003684361775716146
111,0.0036989053090413413
111,0.0035054683685302734
111,0.003387451171875
111,0.003786484400431315
111,0.003509680430094401
111,0.003549814224243164
111,0.003719170888264974
111,0.003770907719930013
111,0.0034895737965901694
111,0.0035986900329589844
111,0.0033341248830159507
111,0.0036400159200032554
111,0.0035142898559570312
111,0.0034111340840657554
111,0.0035327275594075522
111,0.0035299460093180337
111,0.0033407211303710938
111,0.00342710812886556
111,0.003342787424723307
111,0.003664890925089518
112,0.0039037068684895835
112,0.0037675698598225913
112,0.0038532416025797525
112,0.0035188992818196616
112,0.003566741943359375
112,0.0034564336140950522
112,0.003620306650797526
112,0.0034585793813069663
112,0.0036141077677408853
112,0.003583987553914388
112,0.003534237543741862
112,0.003507852554321289
112,0.0037512779235839844
112,0.003498633702596029
112,0.003560304641723633
112,0.003504594167073568
112,0.003569364547729492
112,0.003489335378011068
112,0.003598928451538086
112,0.003681818644205729
112,0.003516117731730143
113,0.003980318705240886
113,0.003589789072672526
113,0.0036852359771728516
113,0.0037690003712972007
113,0.0038240750630696616
113,0.003938118616739909
113,0.003907680511474609
113,0.003937482833862305
113,0.003803888956705729
113,0.003494103749593099
113,0.003741741180419922
113,0.003923257191975911
113,0.0036274592081705728
113,0.0035804112752278647
113,0.0035691261291503906
113,0.003718773523966471
113,0.003712336222330729
113,0.003512859344482422
113,0.0037093162536621094
113,0.003705898920694987
113,0.003773212432861328
113,0.0036980311075846353
113,0.003665288289388021
113,0.003886540730794271
113,0.0038660367329915366
113,0.0034987926483154297
114,0.003705898920694987
114,0.0035796165466308594
114,0.004008928934733073
114,0.0037490526835123696
114,0.003992875417073567
114,0.003906726837158203
114,0.004044691721598308
114,0.003952821095784505
114,0.0037152767181396484
114,0.003704627354939779
114,0.0036704540252685547
114,0.0037825902303059897
114,0.003750483194986979
114,0.003880580266316732
114,0.003894805908203125
114,0.003795067469278971
114,0.0038494269053141275
114,0.004036267598470052
114,0.003986279169718425
114,0.004014492034912109
114,0.004024108250935872
114,0.003946463267008464
114,0.0035370190938313804
114,0.0036101341247558594
114,0.0036628246307373047
114,0.0036083062489827475
114,0.003831148147583008
114,0.003920952479044597
114,0.0036513805389404297
114,0.0037968953450520835
114,0.003638585408528646
114,0.0038201014200846353
115,0.0037078857421875
115,0.003906647364298503
115,0.0038688977559407554
115,0.006496747334798177
115,0.003876288731892904
115,0.0036950111389160156
115,0.004088799158732097
115,0.003948767979939778
115,0.004008372624715169
115,0.00398715337117513
115,0.004066864649454753
115,0.003957430521647136
115,0.004053195317586263
115,0.003934462865193685
115,0.0038791497548421225
115,0.0038056373596191406
115,0.00399168332417806
115,0.003962516784667969
115,0.004112958908081055
115,0.003936211268107097
115,0.004033962885538737
115,0.0038137435913085938
115,0.004003763198852539
115,0.003827333450317383
115,0.004158496856689453
115,0.003953695297241211
115,0.004056215286254883
115,0.003900448481241862
115,0.00403292973836263
115,0.004340410232543945
115,0.003988027572631836
115,0.003965298334757487
115,0.003968636194864909
115,0.003963947296142578
115,0.003927548726399739
115,0.003858168919881185
115,0.0040255387624104815
115,0.0038897196451822915
115,0.003979206085205078
115,0.0038582483927408853
115,0.003931125005086263
115,0.0038709640502929688
115,0.003921190897623698
115,0.0038262208302815757
115,0.0037086009979248047
115,0.0037215550740559897
115,0.004050334294637044
115,0.003615697224934896
115,0.003911892573038737
115,0.0037189324696858725
115,0.0036302407582600913
115,0.0038302739461263022
115,0.0037408669789632163
115,0.003780523935953776
115,0.003769556681315104
115,0.003789504369099935
115,0.0037450790405273438
115,0.0038434664408365884
115,0.003870089848836263
115,0.0036617914835611978
115,0.003931204477945964
115,0.0037769476572672525
115,0.003907839457194011
115,0.003883520762125651
115,0.003585338592529297
115,0.003756443659464518
115,0.003986517588297526
115,0.0037817160288492837
115,0.0037910143534342446
115,0.003707329432169596
115,0.003755966822306315
115,0.003911813100179036
115,0.003849506378173828
116,0.00424949328104655
116,0.004110495249430339
116,0.004105885823567708
116,0.0037087599436442056
116,0.0036834081013997397
116,0.00386810302734375
116,0.003893295923868815
116,0.00385133425394694
116,0.0037322044372558594
116,0.003972291946411133
116,0.003892978032430013
116,0.003919442494710286
116,0.003806034723917643
116,0.0036559104919433594
116,0.003755331039428711
116,0.003730297088623047
116,0.004110256830851237
116,0.003793954849243164
116,0.004021803538004558
116,0.0038970311482747397
116,0.00405128796895345
116,0.0042188167572021484
116,0.0041077931722005205
116,0.0039789676666259766
116,0.004055976867675781
116,0.004070679346720378
116,0.004133065541585286
116,0.004045009613037109
116,0.003745396931966146
116,0.0037892659505208335
116,0.0038298765818277993
116,0.003963390986124675
116,0.003997643788655599
116,0.0039395491282145185
116,0.0038587252298990884
116,0.004036108652750651
116,0.003955284754435222
116,0.003962039947509766
116,0.003905693689982096
116,0.003854036331176758
116,0.00397944450378418
116,0.00393374760945638
116,0.003993511199951172
116,0.003902276357014974
116,0.003990570704142253
116,0.003994305928548177
116,0.00397181510925293
116,0.004107316335042317
116,0.004034757614135742
116,0.003961324691772461
116,0.003972768783569336
116,0.004030942916870117
116,0.004077911376953125
116,0.004027764002482097
116,0.0039577484130859375
116,0.0039937496185302734
116,0.004083792368570964
116,0.003854672114054362
116,0.003940900166829427
116,0.003933270772298177
116,0.003956317901611328
116,0.0038362344106038413
116,0.003947019577026367
116,0.003968556722005208
116,0.0037600199381510415
116,0.003709554672241211
116,0.004021565119425456
116,0.0039895375569661455
116,0.003796100616455078
116,0.0038011868794759116
116,0.003708998362223307
